"","Order","School_ID","NDVI_median","Percent_Water","Percent_Developed","Percent_Forest","Percent_Pasture","Land_Surface_Temp","Year_built","Median_income_BG","Percent_FRPM","Staff","Students_with_Disabilities","Asthma_Rates","COVID_infections","Pollution_Burden","Chronic_Absenteeism","retrofit","ndvi_median_binary","retrofit_and_ndvi","EEM","EE_Retrofit_Type","CDS_Code","char_prem_id","CDSCode"
"250",1665,"36750400000000_3174",0.16,0,91.95,0,8.05,41.16,1997,38260,68,2,1523.5,67.1,34.44,26.2,47,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.67504e+13,"314711","36750443630811"
"251",1666,"36750400000000_3177",0.16,0,48.73,0,40.51,41.16,1997,38260,68,2,32.5,67.1,34.44,26.2,47,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.67504e+13,"1353478","36750443630811"
"252",1667,"36750400000000_3179",0.16,0,9.55,0,65.41,41.16,1997,38260,68,2,205,67.1,34.44,26.2,47,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.67504e+13,"2033041","36750443630811"
"253",1668,"36750400000000_3180",0.16,0,35.06,0,53.94,41.16,1997,38260,68,2,1523.5,67.1,34.44,26.2,47,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.67504e+13,"6912020","36750443630811"
"254",1669,"36750400000000_3181",0.16,0,2.39,0,36.02,41.16,1997,38260,68,2,14.5,67.1,34.44,26.2,47,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.67504e+13,"7619904","36750443630811"
"255",1670,"19645000000000_3193",0.16,0,100,0,0,40.95,1901,25990,87,12.38,241,64.3,34.92,72.9,21.8,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",1.9645e+13,"10071335","19645016013189"
"256",1674,"19648200000000_157",0.17,0,100,0,0,39.3,1961,39196,98,21.73,23,73.28,34.92,69.27,24.85,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",1.96482e+13,"7060659","19648166020697"
"257",1675,"36678500000000_457",0.17,0,99.05,0,0.95,41.31,2008,97750,90,19.1,32.5,72.83,34.44,46.46,41.65,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.66785e+13,"9959514","36678500116483"
"258",1676,"19645000000000_532",0.17,0,100,0,0,40.08,1852,46667,87,14.25,23,51.4,34.92,74.1,18,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",1.9645e+13,"1546782","19645016013155"
"259",1677,"19645000000000_535",0.17,0,100,0,0,40.11,1852,46667,87,14.25,23,51.4,34.92,74.1,18,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",1.9645e+13,"7059281","19645016013155"
"260",1678,"19644800000000_864",0.17,0,46.06,0,53.94,43.14,1995,53281,92,1.5,32.5,154.47,34.92,32.18,83.65,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",1.96448e+13,"10303629","19644770122929"
"261",1679,"30666700000000_906",0.17,0,100,0,0,38.76,2001,45375,75,62.25,241,31.95,22.48,49.38,11.8,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"10399307","30666706119127"
"262",1680,"30666700000000_907",0.17,0,100,0,0,38.95,2001,45375,75,62.25,241,31.95,22.48,49.38,17.75,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"10717087","30666706119127"
"263",1681,"30666700000000_1094",0.17,0,100,0,0,38.76,1992,46964,75,7.87,241,53.58,22.48,62.34,21.9,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"543777","30666706108484"
"264",1682,"19647300000000_1192",0.17,0,99.92,0,0.08,38.16,1998,82218,80,16.43,221,94.42,34.92,69.83,36.55,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"2354554","19647256015341"
"265",1683,"19647300000000_1558",0.17,0,98.56,0,1.44,39.91,1957,51603,80,12.29,241,88.49,34.92,69.84,40.35,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"9337728","19647256015416"
"266",1685,"19643500000000_1698",0.17,0,100,0,0,38.45,1956,61292,23,55.31,28,50.53,34.92,48.79,17.4,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96435e+13,"7051346","19643521935048"
"267",1686,"19643500000000_1699",0.17,0,100,0,0,38.42,1998,89444,23,55.31,241,50.53,34.92,48.79,17.4,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96435e+13,"7051347","19643521935048"
"268",1687,"19643500000000_1700",0.17,0,100,0,0,38.42,1954,89444,23,55.31,42,50.53,34.92,48.79,17.4,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96435e+13,"7051486","19643521935048"
"269",1688,"19643500000000_1701",0.17,0,100,0,0,38.67,1994,61292,23,55.31,23,50.53,34.92,48.79,17.4,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96435e+13,"9979385","19643521935048"
"270",1690,"19647300000000_1916",0.17,0,100,0,0,38.16,1997,82218,80,11.66,241,94.42,34.92,69.83,35.7,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"285184","19647256015515"
"271",1694,"30666700000000_2120",0.17,0,100,0,0,38.7,1999,45375,75,11.41,241,31.95,22.48,49.38,31.15,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"344213","30666703030723"
"272",1695,"19650600000000_2124",0.17,0,100,0,0,36.96,1994,89398,10,17.54,241,23.8,34.92,43.84,19.3,1,0,0,"Lighting Controls","Lighting",1.96506e+13,"456088","19650600119057"
"273",1696,"19648200000000_2279",0.17,0,100,0,0,40.49,1901,29167,98,15.48,1523.5,65.92,34.92,71.41,12.6,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",1.96482e+13,"6937266","19648166020713"
"274",1697,"30666700000000_2364",0.17,0,99.92,0,0,38.7,1941,45375,75,13.02,241,31.95,22.48,49.38,16.85,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"9277592","30666703030723"
"275",1700,"30666700000000_2692",0.17,0,88.54,0,0,38.7,2005,45375,75,27.75,241,31.95,22.48,49.38,27.95,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"1625447","30666700109066"
"276",1701,"30666700000000_2693",0.17,0,95.5,0,0,38.7,2005,45375,75,27.75,241,31.95,22.48,49.38,8.6,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"1629038","30666700109066"
"277",1702,"19647300000000_2937",0.17,0,99,0,1,36.86,2017,139904,80,10.16,42.5,46.41,34.92,52.29,31.35,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"10374764","19647250135525"
"278",1703,"30736400000000_2996",0.17,0,99.31,0,0.69,38.28,2001,71596,45,17.73,13,38.35,22.48,52.96,20.6,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.07364e+13,"9676400","30736436066898"
"279",1704,"19649100000000_3143",0.17,0,99,0,0.16,38.86,2003,52204,95,30.47,464,74.6,34.92,60.02,38.85,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",1.96491e+13,"6414265","19649071996693"
"280",1705,"19649100000000_3150",0.17,0,100,0,0,38.98,2003,31506,95,7.35,32.5,74.6,34.92,60.02,25.65,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",1.96491e+13,"9479675","19649071996693"
"281",1706,"19647300000000_3228",0.17,0,99.5,0,0.5,37.67,2001,71165,80,14.39,13,80.67,34.92,51.29,31.75,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"2498107","19647256015614"
"282",1707,"19647300000000_3427",0.17,0,100,0,0,41.45,1907,37361,80,22.98,13,47.59,34.92,58.96,31.4,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"315766","19647336107411"
"283",1708,"19647300000000_3736",0.17,0,100,0,0,37.86,1951,58910,80,10.99,205,110.89,34.92,41.13,30.65,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"7052081","19647256015689"
"284",1709,"19647300000000_3737",0.17,1.44,91.32,0,12.01,37.86,2017,58910,80,10.99,14.5,110.89,34.92,41.13,30.65,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"7052085","19647256015689"
"285",1710,"19647300000000_3744",0.17,2.25,60.85,0.25,1.47,37.86,2001,58910,80,10.99,14.5,110.89,34.92,41.13,30.65,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"7052075","19647256015689"
"286",1711,"19647300000000_3763",0.17,0,100,0,0,37.98,1995,44432,80,8.81,205,70.58,34.92,41.68,34.45,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"9119856","19647256015697"
"287",1712,"19647300000000_3764",0.17,0,100,0,0,37.73,1988,47589,80,8.81,14.5,93.2,34.92,47.86,34.45,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"7071923","19647256015697"
"288",1713,"19647300000000_81",0.18,0,100,0,0,37.61,1976,35750,80,11.48,13,80.67,34.92,51.29,36.15,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"6357846","19647256109292"
"289",1714,"19647300000000_248",0.18,0,100,0,0,38.39,1934,61250,80,12.85,14.5,71.3,34.92,54.34,33.7,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"2685001","19647256015200"
"290",1715,"19647300000000_249",0.18,0,100,0,0,38.32,1934,46389,80,12.85,205,91,34.92,59.34,33.7,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"6656066","19647256015200"
"291",1716,"19647300000000_250",0.18,0,100,0,0,38.43,1934,60815,80,12.85,13,91,34.92,59.34,33.7,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"8937230","19647256015200"
"292",1717,"19647300000000_251",0.18,0,100,0,1.63,38.39,1934,61250,80,12.85,13,71.3,34.92,54.34,33.7,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"10286179","19647256015200"
"293",1718,"19647300000000_252",0.18,0,100,0,0.1,38.43,1934,60815,80,12.85,13,91,34.92,59.34,33.7,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"6656044","19647256015200"
"294",1721,"19647300000000_1910",0.18,0,100,0,0,40.48,2005,61343,80,40.75,264,41.09,34.92,49.31,36.2,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"6696038","19647330109462"
"295",1722,"33671600000000_2129",0.18,0.72,86.95,0.16,12.17,41.19,2009,85972,80,19.27,205,37.94,31.72,36.62,38.1,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.36716e+13,"602747","33671570120279"
"296",1723,"19734500000000_2150",0.18,0,100,0,0,38.48,1959,83523,77,2.5,42,46.16,34.92,68.28,7.3,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.97345e+13,"1369684","19734456014195"
"297",1726,"33671600000000_2287",0.18,0,85.63,0,3.35,41.19,2009,85972,80,21.28,14.5,37.94,31.72,36.62,50.75,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.36716e+13,"6956372","33671570120279"
"298",1727,"33671600000000_2288",0.18,0,1.78,0,52.7,41.19,2009,85972,80,25.75,205,37.94,31.72,36.62,35.7,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.36716e+13,"6956382","33671570120279"
"299",1728,"30666700000000_2449",0.18,0,100,0,0,37.03,2015,72778,75,2.5,241,41.49,22.48,54.14,42.6,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"1824890","30666706094684"
"300",1729,"19648200000000_2510",0.18,0,100,0,0,40.49,1956,85625,98,15.48,241,65.92,34.92,71.41,12.6,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",1.96482e+13,"6937201","19648166020713"
"301",1730,"19648200000000_2511",0.18,0,100,0,0,39.48,1962,69583,98,14.43,241,73.28,34.92,69.27,18.6,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",1.96482e+13,"6939358","19648166020739"
"302",1731,"19647300000000_2552",0.18,0,100,0,0,37.11,1959,67067,80,11,271.5,34.55,34.92,65.87,40.7,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"7447856","19647256015218"
"303",1737,"19647300000000_2859",0.18,0,97.62,0,2.38,40.15,1957,41328,80,22.37,13,80,34.92,65.52,29.7,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"7071240","19647336018808"
"304",1738,"19647300000000_2860",0.18,0.46,100,0,0.3,40.15,1957,69583,80,22.37,264,80,34.92,65.52,29.7,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"7071241","19647336018808"
"305",1739,"36678500000000_2928",0.18,0,99.58,0,0.42,41.68,2013,97750,90,30.45,13,72.83,34.44,46.46,40.4,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.66785e+13,"10050029","36678506059455"
"306",1740,"30736400000000_2997",0.18,0,100,0,0,40.16,1959,47099,45,17.73,241,22.97,22.48,56.16,20.6,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.07364e+13,"201795","30736436066898"
"307",1741,"19647300000000_3087",0.18,0,100,0,0,42.79,2015,64737,80,25.9,13,76.96,34.92,56.95,31.65,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"6755239","19647336019012"
"308",1742,"19647300000000_3088",0.18,0,100,0,0,42.79,1952,64737,80,23.5,205,76.96,34.92,56.95,29.35,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"414252","19647336058283"
"309",1743,"36739600000000_3169",0.18,0,50.77,0,49.23,38.97,2015,57969,74,70.14,14.5,48.91,34.44,23.59,25.1,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.67396e+13,"951182","36739573630233"
"310",1744,"36739600000000_3170",0.18,6.98,16.91,0,52.1,38.97,2002,65179,74,70.14,1523.5,48.91,34.44,23.59,25.1,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.67396e+13,"2442035","36739573630233"
"311",1745,"19645000000000_3191",0.18,0,100,0,0,40.33,1931,56136,87,12.38,241,45.36,34.92,70.24,21.8,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",1.9645e+13,"2674325","19645016013189"
"312",1746,"19645000000000_3192",0.18,0,100,0,0,40.33,2012,56136,87,12.38,241,45.36,34.92,70.24,21.8,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",1.9645e+13,"4572695","19645016013189"
"313",1747,"19647300000000_3227",0.18,0,99.5,0,0.5,37.36,2000,71165,80,14.39,1523.5,44.28,34.92,60.04,31.75,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"905640","19647256015614"
"314",1749,"19647300000000_83",0.19,0,100,0,0,39.17,1955,93750,80,18.44,23,75.78,34.92,69.48,27.65,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"10344334","19647336015762"
"315",1750,"19647300000000_84",0.19,0,100,0,0.44,39.17,1955,93750,80,18.44,13,75.78,34.92,69.48,27.65,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"10344335","19647336015762"
"316",1753,"30666700000000_875",0.19,0,100,0,0,38.29,2003,39716,75,14.25,241,49.14,22.48,55.25,21.9,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"10490547","30666700101626"
"317",1755,"19647300000000_1389",0.19,0.4,99.6,0,0,39.7,2004,43333,80,15.29,278.5,50.83,34.92,79.14,18.3,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"10604682","19647330107011"
"318",1756,"19647300000000_1474",0.19,0,100,0,0,37.02,1968,35750,80,14.68,14.5,80.67,34.92,51.29,21.55,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"10254847","19647256015572"
"319",1757,"30666700000000_1881",0.19,0,100,0,0,37.61,1992,35366,75,9.32,241,49.14,22.48,55.25,23.9,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"2834712","30666706110183"
"320",1758,"19647300000000_1909",0.19,0,100,0,0,40.52,2005,61343,80,40.75,36,47.78,34.92,65.35,36.2,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"6454356","19647330109462"
"321",1761,"19647300000000_2232",0.19,0,100,0,0,39.77,1980,85625,80,25.58,205,87.73,34.92,49.03,35.9,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"6573951","19647336060479"
"322",1763,"19647300000000_2447",0.19,0,100,0,0,39.22,1907,119821,80,11.53,241,58.82,34.92,70.77,14.15,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"1743812","19647331933290"
"323",1780,"30739200000000_3188",0.19,0,100,0,0,38.84,1972,153000,11,22.77,929,21.72,22.48,64.47,6.6,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",3.07392e+13,"6094553","30739246058879"
"324",1781,"36750400000000_3315",0.19,0,34.29,0,65.71,42.4,2004,80549,68,12.25,1523.5,67.1,34.44,25.15,24.5,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.67504e+13,"543357","36750440107516"
"325",1782,"36750400000000_3316",0.19,0,14.92,0,64.31,42.4,2004,80549,68,12.25,32.5,67.1,34.44,25.15,15.1,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.67504e+13,"863508","36750440107516"
"326",1783,"30666700000000_3646",0.19,0,100,0,0,38.86,1997,53164,75,9.98,241,49.44,22.48,53.58,19.4,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"7343094","30666706114631"
"327",1784,"36676800000000_3648",0.19,0,93.99,0,6.01,38.53,2005,68125,57,15.33,241,42.74,34.44,56.96,31.75,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",3.66768e+13,"1311114","36676786035588"
"328",1785,"36676800000000_3649",0.19,0,94.73,0,0,38.53,1997,68125,57,15.33,98.5,42.74,34.44,56.96,31.75,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",3.66768e+13,"6275378","36676786035588"
"329",1786,"19648200000000_3767",0.19,0,100,0,0,39.59,1999,33182,98,21.79,13,68.46,34.92,62.72,22.25,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",1.96482e+13,"7018330","19648166020788"
"330",1787,"30666700000000_3769",0.19,0,100,0,0,38.96,2008,45170,75,14.71,241,31.95,22.48,49.38,24.95,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"336226","30666706061758"
"331",1788,"36678500000000_3798",0.19,0,89.62,0,10.38,39.91,2004,97353,90,52.88,205,55.12,34.44,43.09,40.9,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.66785e+13,"2225277","36678500102830"
"332",1790,"19647300000000_285",0.2,0,100,0,0,37.2,1934,74857,80,8.03,205,80.19,34.92,46.32,32.65,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"359958","19647256015168"
"333",1791,"19647300000000_286",0.2,0,100,0,0,37.2,1934,74857,80,8.03,205,80.19,34.92,46.32,32.65,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"1049695","19647256015168"
"334",1792,"19647300000000_306",0.2,0,100,0,0,37.67,2002,34179,80,11.65,205,33.69,34.92,35.37,38.75,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"4550117","19647256015184"
"335",1794,"36676800000000_462",0.2,0,99.76,0,0.24,38.43,1897,74650,57,46.82,13,45.64,34.44,50.46,25.3,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",3.66768e+13,"4584635","36676783632502"
"336",1796,"30666700000000_735",0.2,0,99.2,0,0.8,37.41,1959,72778,75,15.9,241,41.49,22.48,54.14,20.5,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"10076717","3.06667e+13"
"337",1797,"30736400000000_1030",0.2,0,98.88,0,1.12,37.78,1994,123971,45,16.49,1894.5,22.19,22.48,53.15,9.05,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.07364e+13,"8020637","30736356112577"
"338",1798,"56768300000000_1180",0.2,0.83,94.68,0,4.48,37.35,1994,54583,91,11.52,13,45.4,26.69,42.86,26.1,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",5.67683e+13,"2688853","56768286055586"
"339",1801,"19647300000000_1475",0.2,0,100,0,0,36.95,2001,79602,80,14.68,205,80.67,34.92,51.29,21.55,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"10257888","19647256015572"
"340",1805,"19648200000000_2027",0.2,0,99.68,0,0.32,40.17,1999,31250,98,23.34,241,65.92,34.92,71.41,27.35,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",1.96482e+13,"8965350","19648166020762"
"341",1807,"19647300000000_2923",0.2,0,98.33,0,0,37.97,2001,32000,80,4.13,38.5,79.55,34.92,59.14,93.25,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"6659273","19647251937176"
"342",1808,"19647300000000_2999",0.2,0,97.98,0,2.02,40.48,1949,78375,80,20.65,241,36.26,34.92,60.74,25.8,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"10260308","19647336018931"
"343",1809,"36678500000000_3074",0.2,0,96.23,0,3.77,40.19,1998,53092,90,13.41,205,77.93,34.44,48.6,36.25,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.66785e+13,"8108507","36678506114938"
"344",1810,"36750400000000_3317",0.2,0,7.48,0,92.52,42.59,2004,35455,68,12.25,205,67.1,34.44,25.15,31.95,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.67504e+13,"9689337","36750440107516"
"345",1811,"36750400000000_3318",0.2,0,10.53,0,89.47,42.9,2004,61343,68,12.25,205,67.1,34.44,25.15,39.8,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.67504e+13,"9828359","36750440107516"
"346",1812,"36750400000000_3319",0.2,0.17,49.34,0,24.35,42.59,2004,67727,68,12.25,205,67.1,34.44,25.15,36.05,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.67504e+13,"9830975","36750440107516"
"347",1813,"36750400000000_3320",0.2,0,32.53,0,65.71,42.59,2004,48176,68,12.25,32.5,67.1,34.44,25.15,10.8,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.67504e+13,"9830976","36750440107516"
"348",1814,"36750400000000_3321",0.2,0,35.64,0,92.15,42.59,2004,65313,68,12.25,32.5,67.1,34.44,25.15,27.7,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.67504e+13,"9830977","36750440107516"
"349",1815,"36750400000000_3322",0.2,0,62.95,0.08,0,42.59,2004,102031,68,12.25,1523.5,67.1,34.44,25.15,35.6,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.67504e+13,"9830978","36750440107516"
"350",1816,"36750400000000_3323",0.2,0,45.14,0,31.58,42.59,2004,33287,68,12.25,14.5,67.1,34.44,25.15,53.45,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.67504e+13,"9830979","36750440107516"
"351",1817,"36750400000000_3324",0.2,4.95,32.03,0,65.61,42.59,2004,89333,68,12.25,14.5,67.1,34.44,25.15,27.6,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.67504e+13,"9957642","36750440107516"
"352",1818,"36750400000000_3325",0.2,0,53.51,0,61.77,42.59,2004,72778,68,12.25,205,67.1,34.44,25.15,22.25,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.67504e+13,"10254978","36750440107516"
"353",1819,"19648200000000_3503",0.2,0,94.86,0,5.14,39.4,2010,86750,98,20.39,264,73.28,34.92,63.19,22.95,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",1.96482e+13,"4733685","19648166105407"
"354",1820,"19650600000000_3595",0.2,0,98.35,0,1.65,36.16,1961,85500,10,33.75,241,27.55,34.92,49.56,10.25,1,0,0,"Lighting Controls","Lighting",1.96506e+13,"7051071","19650606023287"
"355",1821,"36676800000000_3650",0.2,0,100,0,0,38.1,1988,74650,57,15.33,42.5,42.74,34.44,56.96,31.75,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",3.66768e+13,"7017927","36676786035588"
"356",1822,"19648200000000_3766",0.2,0,100,0,0,39.66,1993,33182,98,21.79,13,68.46,34.92,62.72,22.25,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",1.96482e+13,"6929083","19648166020788"
"357",1823,"19647300000000_29",0.21,0,100,0,0,38.76,1946,41250,80,11.71,14.5,94.42,34.92,46.05,36.2,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"6399873","19647256015119"
"358",1824,"19647300000000_31",0.21,0,100,0,27.18,38.76,1946,33958,80,11.71,1523.5,94.42,34.92,46.05,36.2,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"6428451","19647256015119"
"359",1825,"19647300000000_143",0.21,0,99.92,0,0.08,40.42,2011,66908,80,32.35,42.5,67,34.92,52.96,33.5,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"2473493","19647330123158"
"360",1826,"19647300000000_190",0.21,0,97.12,0,2.88,38.29,2000,95000,80,5.82,241,76.7,34.92,59.03,69.1,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"6659106","19647250125153"
"361",1827,"19647300000000_191",0.21,0,100,0,0,38.14,2008,95000,80,5.82,36,79.55,34.92,59.14,69.1,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"10232498","19647250125153"
"362",1828,"19647300000000_276",0.21,0,99.76,0,0.24,38.8,2003,61944,80,16.25,205,95.58,34.92,49.38,46.85,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"2679556","19647330112508"
"363",1829,"19647300000000_288",0.21,0,97.59,0,2.41,36.97,1934,40903,80,8.03,1523.5,80.19,34.92,46.32,32.65,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"5913567","19647256015168"
"364",1830,"19647300000000_305",0.21,0,100,0,0,37.54,1922,64933,80,11.65,205,53.57,34.92,42.94,38.75,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"7071940","19647256015184"
"365",1832,"19650600000000_769",0.21,0,97.29,0,2.71,37.59,1948,90000,10,9.11,241,61.84,34.92,55.51,8.65,1,0,0,"Lighting Controls","Lighting",1.96506e+13,"6600156","1.96506e+13"
"366",1833,"29103000000000_951",0.21,0,82.93,0,17.07,39.03,2014,83929,65,33.33,205,62.2,27.08,43.26,22.2,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",2.9103e+13,"5839329","29102980130823"
"367",1837,"19647300000000_1463",0.21,0,100,0,0,37.14,2006,67200,80,15.79,42.5,32.48,34.92,43.28,28.1,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"7030553","19647256057806"
"368",1838,"19734500000000_1468",0.21,0,100,0,0,40.97,2007,57969,77,14.58,205,28.38,34.92,42.1,20.45,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.97345e+13,"962112","19734526022297"
"369",1839,"19647300000000_1512",0.21,0,98.8,0,1.2,39.89,2010,57083,80,23.4,205,94.66,34.92,55.34,35.65,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"1979333","19647330122176"
"370",1840,"36750400000000_1566",0.21,0,47.3,0,52.7,39.22,2009,55893,68,26.3,14.5,67.1,34.44,27.68,19.7,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",3.67504e+13,"10191218","36750440119107"
